route_id,route_week,split,row_count,delivery_stop_count,strict_primary,route_start_depot_anchor,repeated_stop_event_key,has_repeated_stop_id
4836,8,training,11,10,True,True,True,False
4850,8,training,11,10,True,True,True,False
4852,8,training,11,10,True,True,True,False
4859,8,training,13,12,True,True,True,False
4860,8,training,16,14,False,False,True,True
4862,8,training,12,11,True,True,True,False
4863,8,training,12,11,True,True,True,False
4866,8,training,11,10,True,True,True,False
4867,8,training,15,14,True,True,True,False
4868,8,training,14,13,True,True,True,False
4871,9,training,13,12,True,True,True,False
4872,9,training,15,14,True,True,True,False
4874,9,training,20,19,True,True,True,False
4875,9,training,18,17,True,True,True,False
4876,9,training,16,15,True,True,True,False
4877,9,training,18,17,True,True,True,False
4878,9,training,18,17,True,True,True,False
4879,9,training,14,12,False,False,True,True
4880,9,training,18,17,True,True,True,False
4881,9,training,20,19,True,True,True,False
4884,9,training,22,21,True,True,True,False
4885,9,training,18,17,True,True,True,False
4886,9,training,19,18,True,True,True,False
4887,9,training,16,13,False,False,True,True
4888,9,training,24,23,True,True,True,False
4890,9,training,15,14,True,True,True,False
4891,9,training,17,16,True,True,True,False
4893,9,training,21,19,False,False,True,True
4894,9,training,11,10,True,True,True,False
4896,9,training,14,13,True,True,True,False
4898,9,training,21,20,True,True,True,False
4899,9,training,17,15,True,True,True,False
4900,9,training,22,21,True,True,True,False
4901,9,training,12,11,True,True,True,False
4902,9,training,12,10,False,False,True,True
4903,9,training,18,17,True,True,True,False
4904,9,training,13,11,False,False,True,True
4905,9,training,20,19,True,True,True,False
4906,9,training,18,16,False,False,True,True
4907,9,training,21,19,False,False,True,True
4908,9,training,16,14,False,False,True,True
4909,9,training,15,13,False,False,True,True
4910,9,training,16,15,True,True,True,False
4912,9,training,16,14,False,False,True,True
4913,9,training,17,16,True,True,True,False
4915,9,training,14,13,True,True,True,False
4916,9,training,18,17,True,True,True,False
4921,9,training,15,14,True,True,True,False
4922,9,training,12,11,True,True,True,False
4923,9,training,23,21,False,False,True,True
4925,9,training,15,14,True,True,True,False
4928,9,training,15,14,True,True,True,False
4929,9,training,24,23,True,True,True,False
4932,9,training,16,13,False,False,True,True
4933,9,training,12,10,False,False,True,True
4937,9,training,11,10,True,True,True,False
4940,9,training,14,13,True,True,True,False
4941,9,training,15,13,False,False,True,True
4948,9,training,20,17,False,False,True,True
4960,9,training,16,15,True,True,True,False
4961,9,training,15,14,True,True,True,False
4965,9,training,14,13,True,True,True,False
4970,9,training,23,22,True,True,True,False
4971,9,training,19,18,True,True,True,False
4972,9,training,16,15,True,True,True,False
4973,9,training,20,19,True,True,True,False
4975,9,training,16,15,True,True,True,False
4976,9,training,18,17,True,True,True,False
4977,9,training,16,14,False,False,True,True
4978,9,training,14,13,True,True,True,False
4979,9,training,19,18,True,True,True,False
4980,9,training,16,14,False,False,True,True
4983,9,training,17,16,True,True,True,False
4984,9,training,16,14,False,False,True,True
4985,9,training,19,18,True,True,True,False
4987,9,training,14,13,True,True,True,False
4988,9,training,15,14,True,True,True,False
4989,9,training,20,19,True,True,True,False
4990,9,training,13,12,True,True,True,False
4991,9,training,16,15,True,True,True,False
4993,9,training,11,10,True,True,True,False
4994,9,training,19,18,True,True,True,False
4995,9,training,16,15,True,True,True,False
4997,9,training,16,15,True,True,True,False
4999,9,training,20,19,True,True,True,False
5000,9,training,13,12,True,True,True,False
5001,9,training,16,14,False,False,True,True
5002,9,training,21,20,False,False,True,True
5005,9,training,17,16,True,True,True,False
5006,9,training,16,15,True,True,True,False
5007,9,training,16,15,True,True,True,False
5009,9,training,17,15,False,False,True,True
5010,9,training,15,14,True,True,True,False
5013,9,training,23,22,True,True,True,False
5015,9,training,13,12,True,True,True,False
5016,9,training,14,13,True,True,True,False
5017,9,training,16,14,False,False,True,True
5018,9,training,12,11,True,True,True,False
5020,9,training,18,17,True,True,True,False
5021,9,training,11,10,True,True,True,False
5023,9,training,18,17,True,True,True,False
5026,9,training,26,22,False,False,True,True
5027,9,training,11,10,True,True,True,False
5029,9,training,18,17,True,True,True,False
5036,9,training,14,13,True,True,True,False
5037,9,training,13,11,False,False,True,True
5040,9,training,12,10,False,False,True,True
5045,9,training,11,10,True,True,True,False
5049,9,training,15,13,True,True,True,False
5052,9,training,19,18,True,True,True,False
5053,9,training,11,10,True,True,True,False
5054,9,training,15,14,True,True,True,False
5070,9,training,13,10,False,False,True,True
5073,9,training,12,11,True,True,True,False
5074,9,training,11,10,True,True,True,False
5078,9,training,15,14,True,True,True,False
5085,9,training,14,12,False,False,True,True
5086,9,training,14,13,True,True,True,False
5087,9,training,12,10,False,False,True,True
5088,9,training,15,14,True,True,True,False
5089,9,training,15,14,True,True,True,False
5090,9,training,12,11,True,True,True,False
5091,9,training,18,16,False,False,True,True
5092,9,training,13,12,True,True,True,False
5093,9,training,11,10,True,True,True,False
5094,9,training,33,28,False,False,True,True
5095,9,training,13,11,False,False,True,True
5096,9,training,16,13,False,False,True,True
5098,9,training,20,19,True,True,True,False
5099,9,training,12,11,True,True,True,False
5103,9,training,26,24,False,False,True,True
5104,9,training,19,17,False,False,True,True
5105,9,training,17,15,False,False,True,True
5106,9,training,17,16,True,True,True,False
5107,9,training,13,12,True,True,True,False
5108,9,training,13,11,False,False,True,True
5109,9,training,15,13,False,False,True,True
5110,9,training,11,10,True,True,True,False
5111,9,training,15,14,True,True,True,False
5112,9,training,16,14,False,False,True,True
5113,9,training,12,11,True,True,True,False
5115,9,training,13,12,True,True,True,False
5120,9,training,18,15,False,False,True,True
5123,9,training,12,11,True,True,True,False
5124,9,training,19,18,True,True,True,False
5125,9,training,21,17,False,False,True,True
5126,9,training,12,11,True,True,True,False
5127,9,training,15,14,True,True,True,False
5128,9,training,14,13,False,False,True,True
5129,9,training,11,10,True,True,True,False
5130,9,training,22,20,False,False,True,True
5131,9,training,22,19,False,False,True,True
5132,9,training,13,12,True,True,True,False
5133,9,training,15,14,True,True,True,False
5135,9,training,14,12,True,True,True,False
5136,9,training,22,19,False,False,True,True
5140,9,training,15,14,True,True,True,False
5141,9,training,14,11,False,False,True,True
5142,9,training,22,21,True,True,True,False
5145,9,training,17,16,True,True,True,False
5146,9,training,17,15,False,False,True,True
5152,9,training,17,15,False,False,True,True
5160,9,training,13,12,True,True,True,False
5168,9,training,14,12,False,False,True,True
5170,9,training,13,11,False,False,True,True
5171,9,training,11,10,True,True,True,False
5175,9,training,16,14,False,False,True,True
5180,9,training,14,13,True,True,True,False
5183,9,training,11,10,True,True,True,False
5184,9,training,14,13,True,True,True,False
5186,9,training,20,17,False,False,True,True
5187,9,training,20,18,False,False,True,True
5188,9,training,15,14,True,True,True,False
5190,9,training,16,15,True,True,True,False
5191,9,training,15,14,True,True,True,False
5192,9,training,15,14,True,True,True,False
5194,9,training,11,10,True,True,True,False
5195,9,training,15,14,True,True,True,False
5197,9,training,16,15,True,True,True,False
5198,9,training,23,20,False,False,True,True
5201,9,training,16,14,False,False,True,True
5202,9,training,22,21,True,True,True,False
5203,9,training,14,13,True,True,True,False
5205,9,training,17,16,True,True,True,False
5206,9,training,15,13,False,False,True,True
5207,9,training,14,13,True,True,True,False
5208,9,training,14,12,False,False,True,True
5210,9,training,12,11,True,True,True,False
5211,9,training,15,12,False,False,True,True
5212,9,training,12,11,True,True,True,False
5214,9,training,17,15,False,False,True,True
5215,9,training,17,16,True,True,True,False
5220,9,training,17,16,True,True,True,False
5221,9,training,19,18,True,True,True,False
5222,9,training,19,17,False,False,True,True
5223,9,training,23,21,False,False,True,True
5225,9,training,21,20,True,True,True,False
5226,9,training,12,10,False,False,True,True
5228,9,training,20,18,False,False,True,True
5229,9,training,18,16,False,False,True,True
5230,9,training,11,10,True,True,True,False
5233,9,training,17,15,False,False,True,True
5241,9,training,12,11,True,True,True,False
5242,9,training,14,12,False,False,True,True
5243,9,training,17,15,False,False,True,True
5246,9,training,17,16,False,False,True,True
5247,9,training,14,13,True,True,True,False
5249,9,training,12,11,True,True,True,False
5266,9,training,17,12,False,False,True,True
5272,9,training,11,10,True,True,True,False
5274,9,training,17,16,True,True,True,False
5277,9,training,11,10,True,True,True,False
5278,9,training,15,14,True,True,True,False
5281,9,training,11,10,True,True,True,False
5283,9,training,12,10,False,False,True,True
5285,9,training,20,17,False,False,True,True
5286,9,training,18,17,True,True,True,False
5287,9,training,13,12,True,True,True,False
5289,9,training,13,12,True,True,True,False
5290,9,training,11,10,True,True,True,False
5291,9,training,16,15,True,True,True,False
5292,9,training,13,12,True,True,True,False
5293,9,training,12,11,True,True,True,False
5294,9,training,18,16,False,False,True,True
5295,9,training,16,14,False,False,True,True
5296,9,training,18,17,True,True,True,False
5297,9,training,16,14,False,False,True,True
5298,9,training,13,12,True,True,True,False
5301,9,training,18,17,True,True,True,False
5303,9,training,14,12,False,False,True,True
5304,9,training,12,11,True,True,True,False
5305,9,training,22,20,False,False,True,True
5308,9,training,21,20,True,True,True,False
5309,9,training,19,16,False,False,True,True
5313,9,training,20,18,False,False,True,True
5314,9,training,12,11,True,True,True,False
5318,9,training,15,14,True,True,True,False
5320,9,training,17,16,True,True,True,False
5321,9,training,15,14,True,True,True,False
5322,9,training,16,15,True,True,True,False
5323,9,training,21,18,False,False,True,True
5324,9,training,20,19,True,True,True,False
5325,9,training,17,13,False,False,True,True
5326,9,training,15,13,False,False,True,True
5329,9,training,14,13,True,True,True,False
5330,9,training,17,16,True,True,True,False
5331,9,training,20,18,False,False,True,True
5332,9,training,18,16,False,False,True,True
5334,9,training,21,20,True,True,True,False
5335,9,training,19,17,True,True,True,False
5337,9,training,14,13,True,True,True,False
5338,9,training,17,16,True,True,True,False
5342,9,training,12,11,True,True,True,False
5345,9,training,11,10,True,True,True,False
5346,9,training,13,12,True,True,True,False
5348,9,training,23,21,False,False,True,True
5354,9,training,12,11,True,False,True,False
5356,9,training,11,10,False,False,True,True
5358,9,training,17,16,True,True,True,False
5359,9,training,16,15,True,True,True,False
5361,9,training,11,10,True,True,True,False
5367,9,training,12,11,True,True,True,False
5375,9,training,14,13,True,True,True,False
5377,9,training,15,14,True,True,True,False
5380,9,training,12,10,False,False,True,True
5382,9,training,16,14,False,False,True,True
5383,9,training,11,10,True,True,True,False
5384,9,training,12,11,True,True,True,False
5385,9,training,13,11,False,False,True,True
5386,9,training,11,10,True,True,True,False
5387,9,training,13,12,True,True,True,False
5390,9,training,15,14,True,True,True,False
5391,9,training,14,13,True,True,True,False
5394,10,training,17,15,False,False,True,True
5395,10,training,17,16,True,True,True,False
5396,10,training,23,22,False,False,True,True
5397,10,training,19,18,False,False,True,True
5398,10,training,20,18,False,False,True,True
5399,10,training,14,13,True,True,True,False
5400,10,training,24,23,False,False,True,True
5401,10,training,21,20,False,False,True,True
5402,10,training,17,15,False,False,True,True
5403,10,training,15,12,False,False,True,True
5404,10,training,12,11,True,True,True,False
5405,10,training,20,19,True,True,True,False
5406,10,training,17,16,True,True,True,False
5407,10,training,14,13,True,True,True,False
5408,10,training,20,19,True,True,True,False
5409,10,training,25,24,True,True,True,False
5410,10,training,20,19,False,False,True,True
5411,10,training,20,18,False,False,True,True
5413,10,training,13,12,True,True,True,False
5414,10,training,19,17,False,False,True,True
5415,10,training,21,20,False,False,True,True
5418,10,training,12,11,True,True,True,False
5419,10,training,26,25,True,True,True,False
5420,10,training,19,18,True,True,True,False
5421,10,training,19,17,False,False,True,True
5422,10,training,17,16,True,True,True,False
5423,10,training,23,19,False,False,True,True
5424,10,training,11,10,True,True,True,False
5425,10,training,20,19,True,True,True,False
5426,10,training,18,17,True,True,True,False
5427,10,training,20,18,False,False,True,True
5428,10,training,14,13,True,True,True,False
5429,10,training,14,13,True,True,True,False
5431,10,training,14,12,False,False,True,True
5432,10,training,17,16,True,True,True,False
5433,10,training,23,21,False,False,True,True
5434,10,training,23,21,False,False,True,True
5436,10,training,23,21,False,False,True,True
5439,10,training,22,21,True,True,True,False
5440,10,training,16,15,True,True,True,False
5441,10,training,14,13,True,True,True,False
5442,10,training,13,11,False,False,True,True
5444,10,training,16,15,True,True,True,False
5445,10,training,12,10,False,False,True,True
5446,10,training,15,14,True,True,True,False
5448,10,training,27,25,False,False,True,True
5449,10,training,15,14,True,True,True,False
5450,10,training,13,12,True,True,True,False
5451,10,training,17,16,True,True,True,False
5453,10,training,21,20,True,True,True,False
5454,10,training,20,19,True,True,True,False
5455,10,training,14,13,True,True,True,False
5456,10,training,18,17,True,True,True,False
5457,10,training,12,11,True,True,True,False
5458,10,training,11,10,True,True,True,False
5459,10,training,16,14,False,False,True,True
5460,10,training,22,21,True,True,True,False
5462,10,training,19,18,True,True,True,False
5463,10,training,17,16,True,True,True,False
5464,10,training,19,18,True,True,True,False
5465,10,training,16,15,True,True,True,False
5467,10,training,16,13,False,False,True,True
5468,10,training,17,16,True,True,True,False
5470,10,training,14,13,True,True,True,False
5471,10,training,13,12,False,False,True,True
5472,10,training,15,11,False,False,True,True
5473,10,training,17,15,False,False,True,True
5474,10,training,20,18,False,False,True,True
5475,10,training,15,13,False,False,True,True
5476,10,training,20,19,True,True,True,False
5477,10,training,17,16,True,True,True,False
5478,10,training,21,20,True,True,True,False
5479,10,training,11,10,True,True,True,False
5480,10,training,15,14,True,True,True,False
5482,10,training,17,15,False,False,True,True
5483,10,training,16,15,False,False,True,True
5485,10,training,14,13,True,True,True,False
5492,10,training,12,11,True,True,True,False
5493,10,training,13,12,True,True,True,False
5494,10,training,16,15,True,True,True,False
5515,10,training,14,12,False,False,True,True
5520,10,training,14,13,True,True,True,False
5523,10,training,14,13,True,True,True,False
5525,10,training,15,13,False,False,True,True
5526,10,training,15,12,False,False,True,True
5535,10,training,20,18,False,False,True,True
5536,10,training,17,16,True,True,True,False
5537,10,training,22,19,False,False,True,True
5538,10,training,14,13,True,True,True,False
5540,10,training,17,15,False,False,True,True
5541,10,training,17,14,False,False,True,True
5542,10,training,16,15,True,True,True,False
5543,10,training,13,12,True,True,True,False
5544,10,training,12,11,True,True,True,False
5545,10,training,25,24,True,True,True,False
5546,10,training,14,13,True,True,True,False
5547,10,training,21,19,False,False,True,True
5548,10,training,19,18,True,True,True,False
5549,10,training,20,19,True,True,True,False
5550,10,training,19,18,True,True,True,False
5551,10,training,16,15,True,True,True,False
5552,10,training,19,16,False,False,True,True
5553,10,training,14,13,True,True,True,False
5555,10,training,25,24,True,True,True,False
5556,10,training,16,14,False,False,True,True
5557,10,training,14,13,True,True,True,False
5558,10,training,18,17,True,True,True,False
5559,10,training,18,17,True,True,True,False
5560,10,training,19,18,True,True,True,False
5561,10,training,17,16,True,True,True,False
5562,10,training,16,15,True,True,True,False
5563,10,training,15,14,True,True,True,False
5564,10,training,17,16,True,True,True,False
5565,10,training,16,15,True,True,True,False
5568,10,training,14,13,True,True,True,False
5569,10,training,17,14,False,False,True,True
5570,10,training,17,16,True,True,True,False
5571,10,training,11,10,True,True,True,False
5572,10,training,17,16,True,True,True,False
5574,10,training,13,12,True,True,True,False
5575,10,training,19,18,True,True,True,False
5576,10,training,18,17,True,True,True,False
5577,10,training,15,14,True,True,True,False
5578,10,training,18,17,True,True,True,False
5579,10,training,11,10,True,True,True,False
5580,10,training,15,13,False,False,True,True
5581,10,training,13,12,True,True,True,False
5582,10,training,13,12,True,True,True,False
5586,10,training,17,16,False,False,True,True
5587,10,training,17,16,True,True,True,False
5588,10,training,12,11,True,True,True,False
5590,10,training,12,10,False,False,True,True
5591,10,training,13,11,False,False,True,True
5592,10,training,13,11,False,False,True,True
5593,10,training,16,15,True,True,True,False
5596,10,training,13,12,True,True,True,False
5597,10,training,21,20,True,True,True,False
5598,10,training,19,16,False,False,True,True
5600,10,training,14,13,True,True,True,False
5601,10,training,14,13,True,True,True,False
5602,10,training,18,17,True,True,True,False
5604,10,training,14,13,True,True,True,False
5605,10,training,14,13,True,True,True,False
5608,10,training,18,17,True,True,True,False
5610,10,training,16,15,True,True,True,False
5611,10,training,17,16,True,True,True,False
5613,10,training,20,18,False,False,True,True
5616,10,training,17,14,False,False,True,True
5617,10,training,12,10,False,False,True,True
5620,10,training,21,18,False,False,True,True
5621,10,training,12,10,False,False,True,True
5622,10,training,17,16,True,True,True,False
5623,10,training,19,18,True,True,True,False
5636,10,training,11,10,True,True,True,False
5644,10,training,17,15,False,False,True,True
5656,10,training,14,13,True,True,True,False
5657,10,training,11,10,True,True,True,False
5658,10,training,13,10,False,False,True,True
5659,10,training,12,11,True,True,True,False
5661,10,training,11,10,True,True,True,False
5667,10,training,18,17,True,True,True,False
5668,10,training,19,18,True,True,True,False
5669,10,training,12,11,True,True,True,False
5671,10,training,12,11,True,True,True,False
5672,10,training,18,16,False,False,True,True
5673,10,training,20,19,True,True,True,False
5674,10,training,19,17,False,False,True,True
5675,10,training,14,13,True,True,True,False
5676,10,training,14,12,False,False,True,True
5678,10,training,19,18,True,True,True,False
5680,10,training,15,14,True,True,True,False
5681,10,training,16,14,False,False,True,True
5682,10,training,18,16,False,False,True,True
5683,10,training,15,14,True,True,True,False
5684,10,training,11,10,True,True,True,False
5685,10,training,21,18,False,False,True,True
5686,10,training,14,12,False,False,True,True
5687,10,training,16,15,True,True,True,False
5688,10,training,21,19,False,False,True,True
5689,10,training,12,11,True,True,True,False
5691,10,training,22,21,True,True,True,False
5692,10,training,13,12,True,True,True,False
5693,10,training,22,21,True,True,True,False
5694,10,training,17,14,False,False,True,True
5696,10,training,15,14,True,True,True,False
5697,10,training,18,17,True,True,True,False
5698,10,training,11,10,True,True,True,False
5699,10,training,17,16,True,True,True,False
5701,10,training,19,18,True,True,True,False
5702,10,training,13,12,True,True,True,False
5704,10,training,13,11,False,False,True,True
5705,10,training,16,15,True,True,True,False
5707,10,training,15,13,False,False,True,True
5709,10,training,19,17,False,False,True,True
5711,10,training,12,10,False,False,True,True
5712,10,training,11,10,True,True,True,False
5713,10,training,24,21,False,False,True,True
5714,10,training,11,10,True,True,True,False
5715,10,training,16,15,True,True,True,False
5717,10,training,14,13,True,True,True,False
5718,10,training,13,12,True,True,True,False
5719,10,training,17,10,False,False,True,True
5720,10,training,17,15,False,False,True,True
5721,10,training,21,20,True,True,True,False
5722,10,training,13,12,True,True,True,False
5723,10,training,23,22,True,True,True,False
5724,10,training,17,13,False,False,True,True
5725,10,training,18,16,False,False,True,True
5726,10,training,22,21,True,True,True,False
5728,10,training,15,13,False,False,True,True
5731,10,training,22,21,True,True,True,False
5738,10,training,16,15,True,True,True,False
5739,10,training,12,11,True,True,True,False
5742,10,training,11,10,True,True,True,False
5743,10,training,13,11,False,False,True,True
5744,10,training,17,16,True,True,True,False
5745,10,training,16,12,False,False,True,True
5751,10,training,12,11,True,True,True,False
5752,10,training,14,13,True,True,True,False
5754,10,training,16,15,True,True,True,False
5757,10,training,15,14,True,True,True,False
5760,10,training,14,11,False,False,True,True
5763,10,training,17,16,True,True,True,False
5768,10,training,11,10,True,True,True,False
5781,10,training,13,11,False,False,True,True
5792,10,training,13,12,True,True,True,False
5797,10,training,14,13,True,True,True,False
5798,10,training,23,20,False,False,True,True
5799,10,training,14,13,True,True,True,False
5800,10,training,15,14,True,True,True,False
5801,10,training,16,14,False,False,True,True
5802,10,training,22,20,False,False,True,True
5804,10,training,16,13,False,False,True,True
5805,10,training,17,16,True,True,True,False
5806,10,training,11,10,True,True,True,False
5807,10,training,19,18,True,True,True,False
5808,10,training,22,21,True,True,True,False
5809,10,training,21,17,False,False,True,True
5810,10,training,17,14,False,False,True,True
5811,10,training,22,21,True,True,True,False
5812,10,training,15,13,False,False,True,True
5813,10,training,24,21,False,False,True,True
5814,10,training,16,14,False,False,True,True
5815,10,training,13,12,True,True,True,False
5816,10,training,15,13,False,False,True,True
5817,10,training,19,15,False,False,True,True
5818,10,training,31,30,True,True,True,False
5820,10,training,24,21,False,False,True,True
5821,10,training,23,21,False,False,True,True
5822,10,training,17,15,False,False,True,True
5823,10,training,16,14,False,False,True,True
5824,10,training,14,13,True,True,True,False
5825,10,training,19,17,False,False,True,True
5826,10,training,22,21,True,True,True,False
5827,10,training,16,13,False,False,True,True
5828,10,training,16,14,False,False,True,True
5829,10,training,21,20,True,True,True,False
5830,10,training,22,19,True,True,True,False
5831,10,training,13,11,False,False,True,True
5832,10,training,17,16,True,True,True,False
5833,10,training,22,21,True,True,True,False
5834,10,training,13,12,True,True,True,False
5835,10,training,23,18,False,False,True,True
5836,10,training,20,18,False,False,True,True
5837,10,training,19,18,True,True,True,False
5839,10,training,21,20,True,True,True,False
5840,10,training,14,13,True,True,True,False
5841,10,training,16,13,False,False,True,True
5842,10,training,26,23,False,False,True,True
5844,10,training,21,19,False,False,True,True
5845,10,training,18,16,False,False,True,True
5848,10,training,19,18,True,True,True,False
5851,10,training,12,10,False,False,True,True
5853,10,training,18,17,True,True,True,False
5854,10,training,18,14,False,False,True,True
5856,10,training,25,22,False,False,True,True
5857,10,training,14,12,False,False,True,True
5858,10,training,13,12,True,True,True,False
5859,10,training,21,19,True,True,True,False
5860,10,training,19,17,False,False,True,True
5863,10,training,12,11,True,True,True,False
5864,10,training,21,18,False,False,True,True
5865,10,training,20,17,False,False,True,True
5866,10,training,11,10,True,True,True,False
5868,10,training,23,21,False,False,True,True
5870,10,training,15,14,True,True,True,False
5871,10,training,23,21,False,False,True,True
5874,10,training,20,17,False,False,True,True
5875,10,training,14,13,True,True,True,False
5876,10,training,12,10,False,False,True,True
5877,10,training,16,15,True,True,True,False
5878,10,training,11,10,True,True,True,False
5879,10,training,13,12,True,True,True,False
5881,10,training,23,21,False,False,True,True
5883,10,training,17,15,False,False,True,True
5886,10,training,21,18,False,False,True,True
5888,10,training,19,17,False,False,True,True
5889,10,training,18,16,False,False,True,True
5890,10,training,21,20,True,True,True,False
5891,10,training,23,21,False,False,True,True
5893,10,training,16,13,False,False,True,True
5895,10,training,16,14,False,False,True,True
5898,10,training,14,12,False,False,True,True
5901,10,training,17,15,False,False,True,True
5904,10,training,13,10,False,False,True,True
5905,10,training,12,11,True,True,True,False
5909,10,training,16,14,False,False,True,True
5910,10,training,22,21,False,False,True,True
5923,10,training,16,13,False,False,True,True
5924,10,training,14,10,False,False,True,True
5934,10,training,13,11,False,False,True,True
5935,10,training,17,15,False,False,True,True
5945,10,training,17,16,True,True,True,False
5946,10,training,20,17,False,False,True,True
5947,10,training,12,11,True,True,True,False
5948,10,training,15,13,False,False,True,True
5949,10,training,14,13,True,True,True,False
5950,10,training,15,14,True,True,True,False
5951,10,training,24,22,False,False,True,True
5952,10,training,21,20,True,True,True,False
5953,10,training,17,16,True,True,True,False
5954,10,training,19,17,False,False,True,True
5955,10,training,18,16,False,False,True,True
5956,10,training,23,20,False,False,True,True
5958,10,training,17,16,True,True,True,False
5959,10,training,13,11,False,False,True,True
5960,10,training,21,20,True,True,True,False
5961,10,training,13,12,True,True,True,False
5963,10,training,17,16,True,True,True,False
5964,10,training,17,14,False,False,True,True
5965,10,training,18,17,True,True,True,False
5966,10,training,16,15,True,True,True,False
5967,10,training,21,20,False,False,True,True
5968,10,training,16,15,True,True,True,False
5969,10,training,16,14,False,False,True,True
5972,10,training,14,13,True,True,True,False
5973,10,training,27,26,True,True,True,False
5974,10,training,22,19,False,False,True,True
5975,10,training,17,16,True,True,True,False
5976,10,training,19,16,False,False,True,True
5977,10,training,18,17,True,True,True,False
5978,10,training,22,19,False,False,True,True
5979,10,training,17,16,True,True,True,False
5980,10,training,11,10,True,True,True,False
5981,10,training,19,18,True,True,True,False
5982,10,training,15,14,True,True,True,False
5983,10,training,24,21,False,False,True,True
5984,10,training,20,19,True,True,True,False
5985,10,training,14,12,False,False,True,True
5986,10,training,16,15,True,True,True,False
5987,10,training,29,28,True,True,True,False
5988,10,training,12,11,True,True,True,False
5989,10,training,24,22,False,False,True,True
5990,10,training,17,15,False,False,True,True
5991,10,training,19,18,True,True,True,False
5992,10,training,12,11,True,True,True,False
5994,10,training,16,15,True,True,True,False
5996,10,training,12,11,True,True,True,False
5997,10,training,11,10,True,True,True,False
5998,10,training,12,11,True,True,True,False
5999,10,training,15,14,True,True,True,False
6000,10,training,20,19,True,True,True,False
6001,10,training,13,12,True,True,True,False
6004,10,training,12,11,True,True,True,False
6007,10,training,15,14,True,True,True,False
6009,10,training,16,15,True,True,True,False
6010,10,training,13,12,True,True,True,False
6011,10,training,12,11,True,True,True,False
6013,10,training,12,11,True,True,True,False
6014,10,training,16,15,True,True,True,False
6016,10,training,18,16,True,True,True,False
6017,10,training,25,22,False,False,True,True
6019,10,training,18,16,False,False,True,True
6021,10,training,14,13,True,True,True,False
6022,10,training,15,12,False,False,True,True
6027,10,training,20,19,True,True,True,False
6028,10,training,15,13,False,False,True,True
6032,10,training,16,14,False,False,True,True
6035,10,training,14,12,False,False,True,True
6036,10,training,11,10,True,True,True,False
6038,10,training,12,10,False,False,True,True
6040,10,training,13,12,True,True,True,False
6041,10,training,25,24,True,True,True,False
6051,10,training,13,10,False,False,True,True
6052,10,training,13,12,True,True,True,False
6056,10,training,18,15,False,False,True,True
6059,10,training,12,11,True,True,True,False
6062,10,training,24,22,False,False,True,True
6063,10,training,11,10,True,True,True,False
6069,10,training,15,14,True,True,True,False
6070,10,training,11,10,True,True,True,False
6071,10,training,11,10,True,True,True,False
6072,10,training,15,14,True,True,True,False
6074,10,training,16,14,False,False,True,True
6077,11,training,14,13,True,True,True,False
6078,11,training,15,13,False,False,True,True
6079,11,training,15,14,True,True,True,False
6080,11,training,13,12,True,True,True,False
6081,11,training,17,16,True,True,True,False
6082,11,training,14,13,True,True,True,False
6083,11,training,16,15,True,True,True,False
6084,11,training,17,16,True,True,True,False
6085,11,training,17,16,True,True,True,False
6088,11,training,23,21,False,False,True,True
6089,11,training,17,16,False,False,True,True
6090,11,training,14,13,True,True,True,False
6091,11,training,17,16,True,True,True,False
6092,11,training,22,21,True,True,True,False
6093,11,training,16,14,False,False,True,True
6094,11,training,21,20,True,True,True,False
6096,11,training,18,17,True,True,True,False
6097,11,training,23,22,True,True,True,False
6100,11,training,16,15,True,True,True,False
6101,11,training,13,11,False,False,True,True
6102,11,training,13,12,True,True,True,False
6103,11,training,27,26,False,False,True,True
6104,11,training,19,18,True,True,True,False
6105,11,training,19,18,False,False,True,True
6106,11,training,18,17,True,True,True,False
6107,11,training,15,14,True,True,True,False
6108,11,training,21,20,True,True,True,False
6109,11,training,26,24,False,False,True,True
6110,11,training,27,26,False,False,True,True
6111,11,training,16,15,True,True,True,False
6112,11,training,13,12,True,True,True,False
6114,11,training,17,16,True,True,True,False
6115,11,training,13,11,False,False,True,True
6116,11,training,12,11,True,True,True,False
6117,11,training,22,16,False,False,True,True
6118,11,training,13,12,True,True,True,False
6119,11,training,26,25,True,True,True,False
6120,11,training,16,15,True,True,True,False
6122,11,training,15,14,True,True,True,False
6123,11,training,17,16,True,True,True,False
6124,11,training,21,20,True,True,True,False
6126,11,training,20,19,True,True,True,False
6128,11,training,14,13,True,True,True,False
6130,11,training,27,24,False,False,True,True
6131,11,training,19,18,True,True,True,False
6132,11,training,21,19,False,False,True,True
6133,11,training,18,17,True,True,True,False
6134,11,training,24,23,False,False,True,True
6135,11,training,14,13,True,True,True,False
6137,11,training,22,21,True,True,True,False
6138,11,training,22,21,True,True,True,False
6140,11,training,13,12,True,True,True,False
6141,11,training,16,15,True,True,True,False
6142,11,training,15,14,True,True,True,False
6143,11,training,20,19,True,True,True,False
6145,11,training,15,14,True,True,True,False
6146,11,training,20,19,True,True,True,False
6148,11,training,15,14,True,True,True,False
6150,11,training,17,16,True,True,True,False
6151,11,training,16,15,True,True,True,False
6152,11,training,19,18,True,True,True,False
6153,11,training,15,14,True,True,True,False
6154,11,training,13,12,True,True,True,False
6157,11,training,18,17,True,True,True,False
6158,11,training,25,24,True,True,True,False
6160,11,training,18,17,True,True,True,False
